timestamp[ns],ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s],lin_acc_x[m/s^2],lin_acc_y[m/s^2],lin_acc_z[m/s^2]
1652274615254658816,-0.02741403877735138,-0.03145937994122505,0.01597720757126808,0.18762960862694308,-9.67760860954523,-0.482484204958938
1652274615257657344,-0.026701776310801506,-0.03225827217102051,0.014961016364395618,0.14144472575820982,-9.684912795078754,-0.4974195794906467
1652274615260653056,-0.02241784706711769,-0.033977311104536057,0.016055449843406677,0.15119535459578037,-9.728290164512396,-0.5072050604458898
1652274615263651328,-0.018707143142819405,-0.034059781581163406,0.015120088122785091,0.20691601797500625,-9.765956170561909,-0.4906856315931305
1652274615266647040,-0.013909176923334599,-0.03287918493151665,0.015553110279142857,0.2563751732740551,-9.775641698274017,-0.4591949166450649
1652274615269645568,-0.0133719053119421,-0.032840996980667114,0.014476731419563293,0.19822178458888082,-9.772529119211434,-0.42242385014127937
1652274615272641024,-0.015519358217716217,-0.029912469908595085,0.0171966589987278,0.12125632606912404,-9.767882170188427,-0.431657067508623
1652274615275639808,-0.01435671467334032,-0.03222660720348358,0.013209352269768715,0.1138223218771629,-9.799845580682158,-0.45971083027794957
1652274615278635520,-0.013301118277013302,-0.030504850670695305,0.01329310517758131,0.15056507560191676,-9.839839152896404,-0.4410424066977575
1652274615281634048,-0.01565585844218731,-0.03000166453421116,0.013921942561864853,0.20630732975844293,-9.861204597008228,-0.36375900480262935
1652274615284629504,-0.017892541363835335,-0.03335663676261902,0.013010078109800816,0.20305548835564405,-9.830549931025505,-0.36853140683621166
1652274615287628032,-0.01630369760096073,-0.0326061025261879,0.01160548534244299,0.19231447850754482,-9.81737363858819,-0.4282547482518479
1652274615290623744,-0.013573667965829372,-0.030897080898284912,0.011336897499859333,0.190346703832224,-9.823054022312164,-0.48548258305732156
1652274615293622272,-0.01271427795290947,-0.02827182412147522,0.011580098420381546,0.20201116693448273,-9.813626853275299,-0.4643885397654027
1652274615296617984,-0.01575140282511711,-0.03009939379990101,0.01260487362742424,0.22907065796945242,-9.776992528361081,-0.40618583204578607
1652274615299616512,-0.01587759144604206,-0.032172784209251404,0.013197575695812702,0.15533824482047928,-9.720386259520053,-0.3804186458436772
1652274615302611968,-0.015448763966560364,-0.03246254846453667,0.0142130758613348,0.1275711261059623,-9.693553782173991,-0.42901480937153097
1652274615305610240,-0.01605837419629097,-0.03365369141101837,0.016055362299084663,0.16890563720092178,-9.715851538699864,-0.49454099184703076
1652274615308611840,-0.013444625772535801,-0.029760850593447685,0.013980695977807045,0.16265709820017218,-9.731762224537134,-0.4858040700966492
1652274615311610368,-0.01410466805100441,-0.029828403145074844,0.011160201393067837,0.21592112567489966,-9.735552848991752,-0.4447336624311283
1652274615314606080,-0.014082372188568115,-0.03098461776971817,0.01040064450353384,0.22615192097853867,-9.727506320658325,-0.43120311319604515
1652274615317604608,-0.011923606507480145,-0.03172079101204872,0.011870941147208214,0.1736574896368198,-9.746775084751844,-0.47182139317989347
1652274615320600320,-0.010259462520480156,-0.029533352702856064,0.011936871334910393,0.14799431179845704,-9.7808568025738,-0.5188111809570342
1652274615323598848,-0.009567037224769592,-0.02713223174214363,0.010754083283245564,0.13021135668274947,-9.789314834317564,-0.5044940844541416
1652274615326594560,-0.008819258771836758,-0.028886398300528526,0.01201805379241705,0.13601656322963535,-9.790938051605224,-0.47548378814496095
1652274615329593088,-0.007309562060981989,-0.02742883563041687,0.009296707808971405,0.2043416374423541,-9.801964472532271,-0.4849475263325497
1652274615332588800,-0.0037444434128701687,-0.028154956176877022,0.007686730474233627,0.1832156098432839,-9.849594823235273,-0.5179119670949875
1652274615335587328,0.0012327389558777213,-0.02863382175564766,0.009835930541157722,0.17134818978114053,-9.855299756878614,-0.5464745196366683
1652274615338583296,0.00695100286975503,-0.02790972590446472,0.009066584520041943,0.1575729450699873,-9.809341138780116,-0.5341899518746882
1652274615341581824,0.007166216149926186,-0.02685953676700592,0.00835026241838932,0.13387006185338832,-9.783985163727403,-0.45802137935366477
1652274615344577536,0.008687181398272514,-0.031260184943675995,0.005879462696611881,0.13478773382073267,-9.777747730642556,-0.3991761724794283
1652274615347576320,0.011283457279205322,-0.031247520819306374,0.004911379422992468,0.13734823195850476,-9.783090260714292,-0.42105526520181447
1652274615350572288,0.012520656920969486,-0.03216062858700752,0.005349354352802038,0.1222422409670893,-9.775825238147377,-0.4746975696707144
1652274615353570816,0.012771234847605228,-0.031276267021894455,0.0059904479421675205,0.11419798678914084,-9.719640409588813,-0.5016989373102784
1652274615356566272,0.013173924759030342,-0.02896801196038723,0.005507968366146088,0.1712365095675923,-9.714345225790142,-0.44384683312661943
1652274615359564800,0.010599722154438496,-0.03011230006814003,0.004750638268887997,0.18487110369903967,-9.736453012701869,-0.41709765014983713
1652274615362560512,0.01415901631116867,-0.029690925031900406,0.005312543362379074,0.1759856951223686,-9.768960028553009,-0.4393177383296191
1652274615365559040,0.01744416169822216,-0.03143629431724548,0.0035264177713543177,0.17186938237734137,-9.774529353117941,-0.5040562044935301
1652274615368555008,0.01713489182293415,-0.027997460216283798,0.005185250658541918,0.16920094861937685,-9.722763510045409,-0.543147676768899
1652274615371553536,0.02016187459230423,-0.02850210666656494,0.007309445179998875,0.199427214855887,-9.736108729308842,-0.4987191177818924
1652274615374549248,0.02110319398343563,-0.02979651279747486,0.008425060659646988,0.20997197147952393,-9.79021675159335,-0.4309746382024139
1652274615377547776,0.021099211648106575,-0.026725368574261665,0.006875126156955957,0.20582836886877193,-9.835221429967879,-0.42029513101689514
1652274615380543744,0.021989570930600166,-0.031116142868995667,0.006909752730280161,0.19724113952107727,-9.839655613023043,-0.47341279055718327
1652274615383548416,0.024785500019788742,-0.03128047659993172,0.00963558815419674,0.18975896707214415,-9.786292271625996,-0.49624052577391264
1652274615386550272,0.02368740737438202,-0.02837902121245861,0.009255198761820793,0.17591270295139402,-9.795973123162984,-0.45357090275082734
1652274615389549568,0.02100643515586853,-0.02937280386686325,0.010895215906202793,0.13376872950391844,-9.80146587536037,-0.4339304192680865
1652274615392545792,0.022243503481149673,-0.02956140786409378,0.005584957543760538,0.148178153065918,-9.80051368920207,-0.4446652368374169
1652274615395544320,0.023242231458425522,-0.031694553792476654,0.005842055659741163,0.15569398118928074,-9.793399473282694,-0.46383850466720755
1652274615398540032,0.024792438372969627,-0.03154918551445007,0.005751872900873423,0.1322892041364219,-9.743049342226982,-0.47603722077663985
1652274615401538560,0.022266022861003876,-0.03355477750301361,0.006399177946150303,0.14812624934874474,-9.748690562984347,-0.4582432784760371
1652274615404534272,0.022116875275969505,-0.03325916826725006,0.004863894544541836,0.1467752639980521,-9.771143802332878,-0.44598998263515527
1652274615407532544,0.024662885814905167,-0.03452537953853607,0.0028746884781867266,0.14617720677335747,-9.796584533059596,-0.4452874238563701
1652274615410528256,0.02440127730369568,-0.03411344066262245,0.0035635593812912703,0.14987218883377498,-9.799566179218887,-0.4817554888255894
1652274615413526784,0.027508445084095,-0.035272106528282166,0.0007769211661070585,0.18765023128986358,-9.76820950244665,-0.5313108527744188
1652274615416522240,0.03016611561179161,-0.03126294165849686,0.002751963911578059,0.17141464261347428,-9.788545018988847,-0.5175590254714713
1652274615419520512,0.030190935358405113,-0.03141120821237564,0.002024617977440357,0.1437057842916809,-9.78583634455204,-0.5007192055579275
1652274615422516224,0.030769985169172287,-0.029191331937909126,0.0023121200501918793,0.21392123882826417,-9.778263278949261,-0.4740710352702066
1652274615425514752,0.028430067002773285,-0.02945440262556076,0.003088725730776787,0.19866139984885228,-9.802045721074938,-0.4801037760958075
1652274615428510208,0.032597653567790985,-0.029565760865807533,0.002372730989009142,0.1661073299855925,-9.7890237424165,-0.5305470287950709
1652274615431508736,0.03471408039331436,-0.02868722192943096,0.007035041693598032,0.16430884746257216,-9.77923241624236,-0.5328877467023209
1652274615434504448,0.03559150546789169,-0.02698972076177597,0.00455893762409687,0.14688963849218561,-9.754501295089721,-0.519307038182579
1652274615437502720,0.038142815232276917,-0.029314754530787468,0.005147125106304884,0.17643559431433678,-9.765158298182486,-0.49284419786650685
1652274615440498432,0.04112908989191055,-0.029472822323441505,0.00348697230219841,0.18171674958765505,-9.80704162966609,-0.4653357940202579
1652274615443496960,0.04240411892533302,-0.030340014025568962,0.004445245955139399,0.17019452623398973,-9.804711140891909,-0.4732907716127112
1652274615446492672,0.04258007928729057,-0.02854965813457966,0.00025842664763331413,0.16549582875743507,-9.766303376564382,-0.481196685899049
1652274615449490944,0.04288218170404434,-0.028989071026444435,0.0005877912044525146,0.14866763534960337,-9.75504256235957,-0.4207620544089004
1652274615452486656,0.04168121889233589,-0.028914399445056915,0.0003654668398667127,0.13446987264375201,-9.787450209489464,-0.41021749871466306
1652274615455485184,0.04036935418844223,-0.02944839932024479,-0.0017966892337426543,0.10449876847839913,-9.815818810361623,-0.43539683855883776
1652274615458480640,0.041531097143888474,-0.029606718569993973,-0.002259360160678625,0.14914908045730552,-9.817782803910971,-0.4732777660006657
1652274615461485312,0.04256068542599678,-0.028879962861537933,-0.0014534145593643188,0.15694352459264918,-9.801943429744243,-0.49281321820635343
1652274615464486912,0.042883552610874176,-0.028583377599716187,-0.0007394761778414249,0.17521768815824762,-9.795807118946314,-0.4697369881212711
1652274615467485696,0.04402059316635132,-0.028820088133215904,0.00034612551098689437,0.20371879283627495,-9.827411048477888,-0.4442097846874967
1652274615470481408,0.04407798498868942,-0.030543044209480286,-0.0012907936470583081,0.15416910970956085,-9.836742355924844,-0.43713685062658036
1652274615473479936,0.042574234306812286,-0.029377587139606476,0.00016085343668237329,0.17309508824739603,-9.819758487898111,-0.48036860104445367
1652274615476475648,0.04274650663137436,-0.028382819145917892,-0.0002846349379979074,0.18036140772225334,-9.77967957548797,-0.5196458782155067
1652274615479474176,0.04178366810083389,-0.02851448394358158,0.002590181538835168,0.14379439415689557,-9.76532137978971,-0.4708624119546264
1652274615482469888,0.04167018085718155,-0.024544985964894295,0.0005817263154312968,0.13904054156015627,-9.753908589893578,-0.4809907515307888
1652274615485468416,0.04155658558011055,-0.025844089686870575,0.0023744727950543165,0.16380270630503072,-9.767812612083553,-0.49719059304036195
1652274615488463872,0.04500158876180649,-0.024775464087724686,0.0013238673564046621,0.1656418861646205,-9.793773567292094,-0.4845482978818938
1652274615491462144,0.04541488736867905,-0.025232823565602303,-0.0001328293583355844,0.1896685671086423,-9.793616330903768,-0.5161869699332863
1652274615494457856,0.04715656861662865,-0.024914363399147987,-0.0005348685663193464,0.176584702195134,-9.779870714145899,-0.48715113732405
1652274615497456640,0.04740793630480766,-0.026968136429786682,0.0009312168695032597,0.1307768998773303,-9.762313430145383,-0.4448539643425494
1652274615500452352,0.04891547933220863,-0.026987366378307343,-0.00017385679529979825,0.10211324331504293,-9.789355166327953,-0.4224970615079626
1652274615503451136,0.047347065061330795,-0.02748318761587143,0.00038444745587185025,0.12569236315465532,-9.832843594920634,-0.49091556789148594
1652274615506447104,0.05188978090882301,-0.026034479960799217,-0.001134061603806913,0.15290973903192207,-9.845408477461337,-0.5228082512365654
1652274615509445632,0.051620252430438995,-0.02529982291162014,-0.0007201092084869742,0.1577552976332605,-9.832110604470968,-0.4600710418924689
1652274615512441344,0.050676677376031876,-0.027446812018752098,-0.002068575471639633,0.15939214158747345,-9.801777425527572,-0.42371856612693515
1652274615515439872,0.05097925662994385,-0.025706157088279724,0.00036589772207662463,0.14464806097731925,-9.817519769060612,-0.4397824697645381
1652274615518435584,0.05115175247192383,-0.02694046124815941,-0.003025141078978777,0.16648854785552247,-9.868168590801954,-0.4877625106880441
1652274615521434112,0.053558073937892914,-0.02274278737604618,-0.0032105827704072,0.17663489801241083,-9.843868846803902,-0.5118548955457285
1652274615524430080,0.053039297461509705,-0.023813975974917412,-0.00191627093590796,0.159036752278544,-9.809262812846898,-0.49123650694154203
1652274615527428608,0.05238781496882439,-0.02251644805073738,-0.0023386189714074135,0.15063651513662188,-9.764073425555228,-0.46003553218767046
1652274615530424320,0.0497799851000309,-0.02013537846505642,-0.001108847907744348,0.14529040486831218,-9.778310040700434,-0.4459234567375853
1652274615533423104,0.05155583843588829,-0.021615926176309586,-0.000727238948456943,0.149483162116725,-9.816706114590167,-0.47539103182759135
1652274615536419072,0.0538017563521862,-0.022297170013189316,-0.0019591115415096283,0.1628080692444928,-9.80088369155824,-0.49274968798346813
1652274615539423744,0.05267919972538948,-0.0183031614869833,-0.0030816171783953905,0.16253619350055232,-9.784722830352187,-0.45754941446036096
1652274615542425600,0.05045626312494278,-0.01951930858194828,-0.001696285791695118,0.16897662007790057,-9.76959189671576,-0.4276519600531086
1652274615545424640,0.048827871680259705,-0.018320951610803604,-0.002154851332306862,0.138081140209781,-9.805948573732376,-0.445823174700886
1652274615548420864,0.05005859583616257,-0.01853344589471817,-0.002441964577883482,0.10137977794134058,-9.854472073882818,-0.48430159311182797
1652274615551419392,0.04870746284723282,-0.01694856397807598,-0.002000609179958701,0.11776295839487574,-9.83744027506113,-0.5116569983534515
1652274615554415360,0.05120065063238144,-0.01677488349378109,-0.0007674518856219947,0.15793891057185827,-9.832102421164512,-0.5109293416660279
1652274615557413888,0.053358044475317,-0.01807459630072117,-0.002523639937862754,0.1501304287780076,-9.813632698494196,-0.5008354158161208
1652274615560409600,0.05257892981171608,-0.015079461969435215,0.00015326341963373125,0.14251716816215776,-9.821808990687131,-0.4857507690068334
1652274615563408128,0.05485924333333969,-0.016711194068193436,-0.003182788146659732,0.12305530178248882,-9.853390708386897,-0.48168761122114956
1652274615566403840,0.05623294413089752,-0.018380438908934593,-0.0016329698264598846,0.1667793292293325,-9.854460383445025,-0.4572812650434673
1652274615569402368,0.055406805127859116,-0.017734508961439133,-0.0042298054322600365,0.2212803876857273,-9.836080677145718,-0.41840774636771527
1652274615572398080,0.052076537162065506,-0.016736043617129326,-0.0065201688557863235,0.17712343044802545,-9.795593183934688,-0.4108705557959154
1652274615575401216,0.05116429552435875,-0.015651129186153412,-0.0045067560859024525,0.12165518006044439,-9.775217335382104,-0.4382832441827282
1652274615578401536,0.05701054260134697,-0.016482984647154808,-0.005587892606854439,0.09055409461762756,-9.80193290835023,-0.4829294645084068
1652274615581400064,0.05509459972381592,-0.016764897853136063,-0.004553263541311026,0.1295973073044792,-9.811224468308687,-0.47580045287869865
1652274615584395520,0.05589337646961212,-0.01429699920117855,-0.002893534954637289,0.1725328329884447,-9.769513570782541,-0.4324970985293388
1652274615587399936,0.05403643101453781,-0.015819832682609558,-0.0019277577521279454,0.17497982428176329,-9.75632909503877,-0.4115468110896647
1652274615590401536,0.05620318278670311,-0.016050200909376144,-0.0026735039427876472,0.17642848872011527,-9.756900172924995,-0.4449153391409665
1652274615593400064,0.057847362011671066,-0.01368843112140894,-0.0019920850172638893,0.18453544200388713,-9.792935362902282,-0.4678307161085307
1652274615596396032,0.05702051892876625,-0.015879301354289055,-0.003308143699541688,0.17707739934921263,-9.808520470046997,-0.4594445074919611
1652274615599394560,0.05780167877674103,-0.010581960901618004,0.0005843009566888213,0.16604168087085708,-9.778404148724675,-0.46170372112821784
1652274615602390272,0.05790799483656883,-0.012370781973004341,0.002722395583987236,0.16061801185430957,-9.779162273615599,-0.46341304579675197
1652274615605388800,0.06145850196480751,-0.011891924776136875,0.0011533080833032727,0.13108849571030587,-9.756403329318761,-0.46546201421581207
1652274615608384512,0.06034427508711815,-0.011142400093376637,0.0019475799053907394,0.13381093381098472,-9.79931834193766,-0.4661540516005829
1652274615611383040,0.06259322166442871,-0.007445888128131628,0.0017109544714912772,0.09245587311834097,-9.80182009562552,-0.4770971781583503
1652274615614384640,0.061653684824705124,-0.007351103238761425,0.0031053451821208,0.17096724590584636,-9.791145556876062,-0.4516485563861206
1652274615617383424,0.06261003762483597,-0.008029484190046787,-0.0006700335070490837,0.1887321630413644,-9.814224234646558,-0.4512326690616086
1652274615620379392,0.06341203302145004,-0.006085153669118881,-0.0011160612339153886,0.11423420887999236,-9.823553204005956,-0.4825409035822376
1652274615623377920,0.0660635307431221,-0.005198538303375244,0.00010405165085103363,0.11644537299028597,-9.824922154271603,-0.45463031214326616
1652274615626373632,0.06470715254545212,-0.006798185408115387,-0.0015742992982268333,0.09105588839361443,-9.809841489517687,-0.4305960872136056
1652274615629372416,0.06767472624778748,-0.003451538970693946,0.00032011547591537237,0.11668904555304907,-9.797954067847131,-0.43348965323064476
1652274615632368128,0.06871645152568817,-0.006172645837068558,0.0003347840975038707,0.13924632979794405,-9.82149451791048,-0.41854331891350444
1652274615635366656,0.0674126073718071,-0.007753796875476837,-0.0012258952483534813,0.13945146044860593,-9.841218624556063,-0.3844637199833989
1652274615638362624,0.06862398982048035,-0.008078457787632942,0.0020508936140686274,0.13977614409201777,-9.780000478005409,-0.37431828314196314
1652274615641361408,0.06728993356227875,-0.008899343200027943,7.918546907603741e-05,0.16007826068811118,-9.776199916678667,-0.3527838026061654
1652274615644357120,0.0678243339061737,-0.009201559238135815,0.000824208662379533,0.12722727197119965,-9.799312496718764,-0.3733631743742153
1652274615647355904,0.06651885062456131,-0.009524182416498661,0.001749824732542038,0.13613020707140677,-9.801846399110556,-0.4295779231470078
1652274615650351616,0.06472454220056534,-0.0085969353094697,0.0009654848836362362,0.17858069831794127,-9.787125799840688,-0.4176639787957072
1652274615653350400,0.06743665039539337,-0.006215929053723812,0.0037534316070377827,0.129799990269728,-9.741232063671946,-0.38657110405880957
1652274615656346112,0.06543074548244476,-0.007910476997494698,0.0031128705013543367,0.14853753356337546,-9.757110600805282,-0.38660745401382446
1652274615659344896,0.06544192135334015,-0.007111114915460348,0.004531978629529476,0.12337161945635453,-9.80620108718872,-0.40577195401526983
1652274615662340608,0.06508542597293854,-0.00668075866997242,0.005729334894567728,0.15852204422205685,-9.807484697258472,-0.4168894507592544
1652274615665339136,0.06264439970254898,-0.0034873122349381447,0.00562999676913023,0.1891841263262555,-9.79264310195744,-0.4108759260907769
1652274615668335104,0.06508748978376389,-0.005352983716875315,0.006135259754955769,0.13722467864407226,-9.77967840644419,-0.4271171955892816
1652274615671333632,0.06640695035457611,-0.0049477736465632915,0.005068633705377579,0.1251830801919568,-9.786789115232228,-0.4308658805983141
1652274615674329344,0.06470595300197601,-0.0013747869525104761,0.005874273832887411,0.1268780201421119,-9.828472540229559,-0.42460093845203517
1652274615677328128,0.0665382370352745,-0.0009013328817673028,0.003213124116882682,0.09900838176803663,-9.816294611179828,-0.4325664009058848
1652274615680324096,0.06528246402740479,-0.001978989690542221,0.003347689751535654,0.12339480853569693,-9.811731833308935,-0.4076491095313802
1652274615683322880,0.06601423770189285,-0.0020972182974219322,0.004549064673483372,0.11333147875345312,-9.813687643551827,-0.382639061839506
1652274615686318848,0.06629824638366699,-0.003929337952286005,0.004712706431746483,0.10713764734831638,-9.796659351861477,-0.393842337170802
1652274615689317888,0.06882821023464203,-0.003906786907464266,0.0049688383005559444,0.11883794894893653,-9.799381470301746,-0.40471192356832325
1652274615692319744,0.0704600065946579,-0.003277669893577695,0.0045960512943565845,0.10414437468331307,-9.756694421219825,-0.414647005594708
1652274615695318784,0.06881853938102722,-0.002778449794277549,0.0038828987162560225,0.14513039200101047,-9.763751353994012,-0.4128634466461837
1652274615698315008,0.07096008956432343,-0.004216051660478115,0.005686177406460047,0.1365078447447624,-9.793926127505301,-0.41898006636295465
1652274615701313792,0.07254797220230103,-0.0054800622165203094,0.006120346952229738,0.1571800367622636,-9.783803961941599,-0.40012967381197956
1652274615704309760,0.07437978684902191,-0.00405270978808403,0.004812153056263924,0.13772085553002542,-9.76188848273158,-0.36232791255358604
1652274615707308544,0.07192738354206085,-0.005496362689882517,0.004333756398409605,0.12618759932569226,-9.778716283413766,-0.37234062639344484
1652274615710304512,0.07267362624406815,-0.0035329603124409914,0.007360751740634441,0.12768154594418593,-9.791514390188455,-0.40784558195155113
1652274615713303296,0.06886745244264603,-0.0027524346951395273,0.004967699758708477,0.13904524513473734,-9.820146610432863,-0.4040364719921723
1652274615716299008,0.07116124033927917,-0.002228601137176156,0.007428435608744621,0.1344531589709688,-9.794352828484772,-0.40565727812703695
1652274615719297536,0.07197412103414536,-0.002330282237380743,0.007362755481153727,0.16263616500999778,-9.771820678681134,-0.40208603204414245
1652274615722293504,0.07397036254405975,-0.0015039547579362988,0.0074369763024151325,0.16569131479691712,-9.808528653353452,-0.3416272524934262
1652274615725292288,0.07449902594089508,-0.004320178180932999,0.005853026174008846,0.11972955489326267,-9.821119254857301,-0.35370625121332705
1652274615728288000,0.07055734097957611,-0.0008750953711569309,0.007825820706784725,0.1420503909006249,-9.840120892447233,-0.363974802977778
1652274615731286784,0.06837758421897888,-0.0003146061790175736,0.006905609741806984,0.1309633258275222,-9.819269827598333,-0.3550522224621847
1652274615734282496,0.07339751720428467,0.0005869055166840553,0.008095459081232548,0.1649158917113207,-9.809517664390802,-0.34101160481311377
1652274615737281024,0.07025311887264252,-0.0020563448779284954,0.008913119323551655,0.1436750786261633,-9.819482593566178,-0.3155461049713194
1652274615740276992,0.06924712657928467,-0.0016885953955352306,0.0082387151196599,0.1211592406365089,-9.803731482204794,-0.33124143102485687
1652274615743275776,0.06880121678113937,-0.0010283050360158086,0.008962813764810562,0.13769478950700723,-9.781682732003926,-0.36043150434773413
1652274615746271488,0.06921589374542236,-4.8555899411439896e-05,0.009447943419218063,0.16165716391000895,-9.79142963451445,-0.3489924474991858
1652274615749270016,0.07188642770051956,-0.004260472021996975,0.010236292146146297,0.1439458492584061,-9.783994516077637,-0.3404806032089516
1652274615752265984,0.07299681007862091,-0.0025433669798076153,0.011127959005534649,0.1377142979250755,-9.780201553535461,-0.35376463033705946
1652274615755264768,0.0722181648015976,-0.0028914923314005136,0.009900596924126148,0.13058917701919562,-9.782942376676202,-0.36026374656539406
1652274615758260480,0.07163883745670319,-0.0017315223813056946,0.011640870943665504,0.1414855783584062,-9.774454534316062,-0.387600227910839
1652274615761259264,0.07207419723272324,-0.0005942117422819138,0.01283655222505331,0.15762657495336607,-9.80170669837892,-0.4013778472421691
1652274615764255232,0.07422548532485962,-0.00024361981195397675,0.012661965563893318,0.15672193599753081,-9.822568869143725,-0.3958858256971463
1652274615767259904,0.07436612993478775,0.0019709845073521137,0.013462471775710583,0.17755119087342172,-9.81392262135148,-0.381483242867887
1652274615770261760,0.07562493532896042,0.0017793438164517283,0.012302820570766926,0.18280038010589778,-9.809693020957708,-0.3569058875048533
1652274615773260800,0.07726598531007767,-0.0006580578628927469,0.011897079646587372,0.14318788876426405,-9.81431425101757,-0.3718220824120566
1652274615776257024,0.07757437229156494,0.0007667692261748016,0.011231750249862671,0.12036003481652587,-9.818197814452647,-0.36746089152786876
1652274615779255808,0.07439490407705307,0.0005849932204000652,0.01066624280065298,0.137821904751705,-9.836108734196424,-0.32754926197603346
1652274615782252032,0.07381369918584824,0.001374066574499011,0.010602948255836964,0.13887837326838634,-9.831893162328004,-0.3155385061867535
1652274615785250816,0.0739903450012207,-6.0579448472708464e-05,0.011105570942163467,0.13558217213405296,-9.833594121026993,-0.3161481990503147
1652274615788246528,0.0751434788107872,0.0024659347254782915,0.008384689688682556,0.09545673543475568,-9.837573546051978,-0.3077503730611875
1652274615791245312,0.07417427748441696,-4.8490046538063325e-06,0.01121614407747984,0.10655196554800495,-9.815784908092022,-0.33179391380846496
1652274615794241536,0.07132232934236526,0.0011246373178437352,0.009093905799090862,0.12505437577837147,-9.81839772093892,-0.34070739770215
1652274615797240576,0.07229258865118027,0.000796945474576205,0.008366045542061329,0.1330795233970508,-9.837039293044805,-0.3399200101841241
1652274615800236544,0.07328562438488007,-0.00035704608308151364,0.007261991500854492,0.14096668731714598,-9.821721312403678,-0.3628042978936806
1652274615803235584,0.07868368923664093,-0.0017455506604164839,0.008720523677766323,0.16621117395255713,-9.824359844213724,-0.3473914785759523
1652274615806231552,0.07613520324230194,-0.0020931533072143793,0.00728070642799139,0.11221585479490458,-9.820510183048247,-0.3316070129342377
1652274615809230336,0.07289927452802658,0.0014584839809685946,0.010125067085027695,0.15023341422844677,-9.820563959062099,-0.35243732725605365
1652274615812226048,0.07201424986124039,0.0007094843313097954,0.009566041640937328,0.1783473279534839,-9.843310043877363,-0.32934392684046176
1652274615815224832,0.07128535956144333,0.0027549262158572674,0.011242334730923176,0.14355875877011567,-9.845023862057923,-0.31484146383330225
1652274615818220544,0.07322295010089874,0.00046559219481423497,0.010509524494409561,0.1481080104391556,-9.819786544948816,-0.3237019754307344
1652274615821219328,0.07674399018287659,-0.0007895852322690189,0.011858001351356506,0.15510545897791161,-9.799567932784557,-0.3172673392733559
1652274615824215296,0.07393457740545273,0.0004169883322902024,0.013188350014388561,0.13290700724120252,-9.808668938606976,-0.32327056174352764
1652274615827214080,0.07162974774837494,0.0024439122062176466,0.012891117483377457,0.14119312561731784,-9.804388484808802,-0.33593010029774156
1652274615830209792,0.0722469836473465,0.0019992655143141747,0.01186805497854948,0.15053325569154694,-9.783866505783795,-0.3060652512521483
1652274615833208832,0.0736326277256012,0.0021403501741588116,0.011858494020998478,0.11897907445267773,-9.78107833636999,-0.3054934792461805
1652274615836204800,0.07464194297790527,0.004710424225777388,0.014114493504166603,0.11371075126146897,-9.800499076154827,-0.2986304798752069
1652274615839203584,0.0767628476023674,0.0008095464436337352,0.013040811754763126,0.10968953292137011,-9.804249953120946,-0.31419147549197074
1652274615842199552,0.07509168237447739,0.003026587190106511,0.012860952876508236,0.1188180112726055,-9.791904266288876,-0.32142771035581824
1652274615845204480,0.07759732007980347,0.0032603887375444174,0.014684978872537613,0.1266630256845616,-9.797276022455096,-0.3296088979195803
1652274615848206592,0.07830799371004105,0.004367623943835497,0.013981793075799942,0.13454097425173966,-9.816973825615644,-0.3378231840353459
1652274615851205632,0.07920138537883759,0.004026481881737709,0.01531008630990982,0.14731847662981598,-9.815307938230037,-0.3612764672718942
1652274615854202112,0.08110407739877701,0.005856481846421957,0.015685822814702988,0.13127360648624598,-9.806002934268117,-0.3814304167021066
1652274615857201152,0.08200731128454208,0.0038942196406424046,0.017415078356862068,0.1185005154218059,-9.797910228705405,-0.3967987027583644
1652274615860197376,0.08608278632164001,0.00405007041990757,0.017504528164863586,0.14314501773691735,-9.807516261440515,-0.39675128342006355
1652274615863196160,0.08788894861936569,0.0073584518395364285,0.016050657257437706,0.14407427054420113,-9.828346283501386,-0.3679599636238068
1652274615866192128,0.08692491799592972,0.00911707803606987,0.015820791944861412,0.13406206816099583,-9.837277777975798,-0.35054033452831207
1652274615869191168,0.08836188912391663,0.006198456045240164,0.016373729333281517,0.12117560724942013,-9.808002583652733,-0.3635097792819142
1652274615872187136,0.09132076799869537,0.009630654938519001,0.017780013382434845,0.12577583105387166,-9.809954886764288,-0.33074480661433187
1652274615875186176,0.09094802290201187,0.009395238943397999,0.017591115087270737,0.09485286952378227,-9.814600666743516,-0.30372515439940617
1652274615878182400,0.09078355878591537,0.008028954267501831,0.016252119094133377,0.11168693554997443,-9.819932675421237,-0.2729199009648524
1652274615881181184,0.08922963589429855,0.007184890098869801,0.01724052056670189,0.10954536607717164,-9.81240987870097,-0.24828703428860752
1652274615884177152,0.08643699437379837,0.007736196741461754,0.013434079475700855,0.12787311386037617,-9.795257668370008,-0.23664903906816614
1652274615887175936,0.08664463460445404,0.006179770454764366,0.015055084601044655,0.11845291342041454,-9.80969068287015,-0.23674066287437454
1652274615890171904,0.08520232141017914,0.004902335349470377,0.014935971237719059,0.08991043555238283,-9.811943430233,-0.2634035010082647
1652274615893170688,0.08562426269054413,0.003203615313395858,0.013322725892066956,0.0698483245575102,-9.800414320480822,-0.25798410630803553
1652274615896166656,0.08559982478618622,0.0054753925651311874,0.01746593415737152,0.12243503272598609,-9.78794354596436,-0.2603159650553949
